,time,x_shore_line,x_bluff_edge,relative_erosion_bluff_edge,relative_x_bluff_edge,relative_erosion_shore_line,relative_x_shore_line
0,2017-01-01 00:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
1,2017-01-01 12:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
2,2017-01-02 00:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
3,2017-01-02 12:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
4,2017-01-03 00:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
5,2017-01-03 12:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
6,2017-01-04 00:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
7,2017-01-04 12:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
8,2017-01-05 00:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
9,2017-01-05 12:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
10,2017-01-06 00:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
11,2017-01-06 12:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
12,2017-01-07 00:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
13,2017-01-07 12:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
14,2017-01-08 00:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
15,2017-01-08 12:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
16,2017-01-09 00:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
17,2017-01-09 12:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
18,2017-01-10 00:00:00,1345.0714285714287,1378.2142857142858,0.0,-1.0,-33.14285714285711,-34.14285714285711
